game_id,game_date,game_date_time,home_team,away_team,home_team_id,away_team_id,home_score,away_score,state,venue,game_type
663023,2022-08-11,2022-08-11T23:15:00Z,Cincinnati Reds,Chicago Cubs,113,112,2,4,Final,Field of Dreams,R
661366,2022-08-12,2022-08-12T22:40:00Z,Miami Marlins,Atlanta Braves,146,144,3,4,Final,loanDepot park,R
662551,2022-08-12,2022-08-12T23:05:00Z,Washington Nationals,San Diego Padres,120,135,5,10,Final,Nationals Park,R
661710,2022-08-12,2022-08-12T23:07:00Z,Toronto Blue Jays,Cleveland Guardians,141,114,0,8,Final,Rogers Centre,R
661866,2022-08-12,2022-08-12T23:10:00Z,Tampa Bay Rays,Baltimore Orioles,139,110,3,10,Final,Tropicana Field,R
662434,2022-08-12,2022-08-12T23:10:00Z,New York Mets,Philadelphia Phillies,121,143,1,2,Final,Citi Field,R
661384,2022-08-12,2022-08-12T23:10:00Z,Chicago White Sox,Detroit Tigers,145,116,2,0,Final,Guaranteed Rate Field,R
663177,2022-08-12,2022-08-12T23:10:00Z,Boston Red Sox,New York Yankees,111,147,3,2,Final,Fenway Park,R
661791,2022-08-12,2022-08-13T00:05:00Z,Texas Rangers,Seattle Mariners,140,136,2,6,Final,Globe Life Field,R
662671,2022-08-12,2022-08-13T00:10:00Z,Kansas City Royals,Los Angeles Dodgers,118,119,3,8,Final,Kauffman Stadium,R
662817,2022-08-12,2022-08-13T00:10:00Z,Houston Astros,Oakland Athletics,117,133,7,5,Final,Minute Maid Park,R
661947,2022-08-12,2022-08-13T00:15:00Z,St. Louis Cardinals,Milwaukee Brewers,138,158,3,1,Final,Busch Stadium,R
662978,2022-08-12,2022-08-13T00:40:00Z,Colorado Rockies,Arizona Diamondbacks,115,109,5,3,Final,Coors Field,R
663373,2022-08-12,2022-08-13T01:38:00Z,Los Angeles Angels,Minnesota Twins,108,142,0,4,Final,Angel Stadium,R
662111,2022-08-12,2022-08-13T02:15:00Z,San Francisco Giants,Pittsburgh Pirates,137,134,5,3,Final,Oracle Park,R
661428,2022-08-13,2022-08-13T17:10:00Z,Miami Marlins,Atlanta Braves,146,144,2,5,Final,loanDepot park,R
661360,2022-08-13,2022-08-13T23:10:00Z,Miami Marlins,Atlanta Braves,146,144,2,6,Final,loanDepot park,R
661709,2022-08-13,2022-08-13T19:07:00Z,Toronto Blue Jays,Cleveland Guardians,141,114,2,1,Final,Rogers Centre,R
661865,2022-08-13,2022-08-13T20:10:00Z,Tampa Bay Rays,Baltimore Orioles,139,110,8,2,Final,Tropicana Field,R
663022,2022-08-13,2022-08-13T22:40:00Z,Cincinnati Reds,Chicago Cubs,113,112,2,7,Final,Great American Ball Park,R
662473,2022-08-13,2022-08-13T23:05:00Z,Washington Nationals,San Diego Padres,120,135,4,3,Final,Nationals Park,R
662670,2022-08-13,2022-08-13T23:10:00Z,Kansas City Royals,Los Angeles Dodgers,118,119,3,13,Final,Kauffman Stadium,R
662824,2022-08-13,2022-08-13T23:10:00Z,Houston Astros,Oakland Athletics,117,133,8,0,Final,Minute Maid Park,R
662428,2022-08-13,2022-08-13T23:10:00Z,New York Mets,Philadelphia Phillies,121,143,1,0,Final,Citi Field,R
661383,2022-08-13,2022-08-13T23:10:00Z,Chicago White Sox,Detroit Tigers,145,116,6,4,Final,Guaranteed Rate Field,R
661790,2022-08-13,2022-08-13T23:15:00Z,Texas Rangers,Seattle Mariners,140,136,7,4,Final,Globe Life Field,R
663176,2022-08-13,2022-08-13T23:15:00Z,Boston Red Sox,New York Yankees,111,147,2,3,Final,Fenway Park,R
661951,2022-08-13,2022-08-13T23:15:00Z,St. Louis Cardinals,Milwaukee Brewers,138,158,2,3,Final,Busch Stadium,R
662882,2022-08-13,2022-08-14T00:10:00Z,Colorado Rockies,Arizona Diamondbacks,115,109,0,6,Final,Coors Field,R
662110,2022-08-13,2022-08-14T01:05:00Z,San Francisco Giants,Pittsburgh Pirates,137,134,2,0,Final,Oracle Park,R
663372,2022-08-13,2022-08-14T01:07:00Z,Los Angeles Angels,Minnesota Twins,108,142,5,3,Final,Angel Stadium,R
662472,2022-08-14,2022-08-14T16:05:00Z,Washington Nationals,San Diego Padres,120,135,0,6,Final,Nationals Park,R
661708,2022-08-14,2022-08-14T17:37:00Z,Toronto Blue Jays,Cleveland Guardians,141,114,2,7,Final,Rogers Centre,R
663021,2022-08-14,2022-08-14T17:40:00Z,Cincinnati Reds,Chicago Cubs,113,112,8,5,Final,Great American Ball Park,R
661864,2022-08-14,2022-08-14T17:40:00Z,Tampa Bay Rays,Baltimore Orioles,139,110,4,1,Final,Tropicana Field,R
662427,2022-08-14,2022-08-14T17:40:00Z,New York Mets,Philadelphia Phillies,121,143,6,0,Final,Citi Field,R
661338,2022-08-14,2022-08-14T17:40:00Z,Miami Marlins,Atlanta Braves,146,144,1,3,Final,loanDepot park,R
662669,2022-08-14,2022-08-14T18:10:00Z,Kansas City Royals,Los Angeles Dodgers,118,119,4,0,Final,Kauffman Stadium,R
662801,2022-08-14,2022-08-14T18:10:00Z,Houston Astros,Oakland Athletics,117,133,6,3,Final,Minute Maid Park,R
661450,2022-08-14,2022-08-14T18:10:00Z,Chicago White Sox,Detroit Tigers,145,116,5,3,Final,Guaranteed Rate Field,R
661957,2022-08-14,2022-08-14T18:15:00Z,St. Louis Cardinals,Milwaukee Brewers,138,158,6,3,Final,Busch Stadium,R
661789,2022-08-14,2022-08-14T18:35:00Z,Texas Rangers,Seattle Mariners,140,136,5,3,Final,Globe Life Field,R
662881,2022-08-14,2022-08-14T19:10:00Z,Colorado Rockies,Arizona Diamondbacks,115,109,4,7,Final,Coors Field,R
662035,2022-08-14,2022-08-14T20:05:00Z,San Francisco Giants,Pittsburgh Pirates,137,134,8,7,Final,Oracle Park,R
663371,2022-08-14,2022-08-14T20:07:00Z,Los Angeles Angels,Minnesota Twins,108,142,4,2,Final,Angel Stadium,R
663175,2022-08-14,2022-08-14T23:08:00Z,Boston Red Sox,New York Yankees,111,147,3,0,Final,Fenway Park,R
662977,2022-08-15,2022-08-15T19:10:00Z,Cleveland Guardians,Detroit Tigers,114,116,4,1,Final,Progressive Field,R
662948,2022-08-15,2022-08-15T19:15:00Z,Cleveland Guardians,Detroit Tigers,114,116,5,7,Final,Progressive Field,R
663020,2022-08-15,2022-08-15T22:40:00Z,Cincinnati Reds,Philadelphia Phillies,113,143,3,4,Final,Great American Ball Park,R
661358,2022-08-15,2022-08-15T22:40:00Z,Miami Marlins,San Diego Padres,146,135,3,0,Final,loanDepot park,R
662471,2022-08-15,2022-08-15T23:05:00Z,Washington Nationals,Chicago Cubs,120,112,5,4,Final,Nationals Park,R
661283,2022-08-15,2022-08-15T23:05:00Z,New York Yankees,Tampa Bay Rays,147,139,0,4,Final,Yankee Stadium,R
661707,2022-08-15,2022-08-15T23:07:00Z,Toronto Blue Jays,Baltimore Orioles,141,110,3,7,Final,Rogers Centre,R
661497,2022-08-15,2022-08-15T23:20:00Z,Atlanta Braves,New York Mets,144,121,13,1,Final,Truist Park,R
661676,2022-08-15,2022-08-15T23:40:00Z,Minnesota Twins,Kansas City Royals,142,118,4,2,Final,Target Field,R
661834,2022-08-15,2022-08-16T00:05:00Z,Texas Rangers,Oakland Athletics,140,133,2,1,Final,Globe Life Field,R
661449,2022-08-15,2022-08-16T00:10:00Z,Chicago White Sox,Houston Astros,145,117,4,2,Final,Guaranteed Rate Field,R
661199,2022-08-15,2022-08-16T00:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,0,4,Final,American Family Field,R
663370,2022-08-15,2022-08-16T01:38:00Z,Los Angeles Angels,Seattle Mariners,108,136,2,6,Final,Angel Stadium,R
662034,2022-08-15,2022-08-16T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,6,1,Final,Oracle Park,R
663019,2022-08-16,2022-08-16T22:40:00Z,Cincinnati Reds,Philadelphia Phillies,113,143,4,11,Final,Great American Ball Park,R
661357,2022-08-16,2022-08-16T22:40:00Z,Miami Marlins,San Diego Padres,146,135,4,3,Final,loanDepot park,R
662550,2022-08-16,2022-08-16T23:05:00Z,Washington Nationals,Chicago Cubs,120,112,5,7,Final,Nationals Park,R
662302,2022-08-16,2022-08-16T23:05:00Z,Pittsburgh Pirates,Boston Red Sox,134,111,3,5,Final,PNC Park,R
661250,2022-08-16,2022-08-16T23:05:00Z,New York Yankees,Tampa Bay Rays,147,139,1,3,Final,Yankee Stadium,R
661706,2022-08-16,2022-08-16T23:07:00Z,Toronto Blue Jays,Baltimore Orioles,141,110,2,4,Final,Rogers Centre,R
662943,2022-08-16,2022-08-16T23:10:00Z,Cleveland Guardians,Detroit Tigers,114,116,3,4,Final,Progressive Field,R
661495,2022-08-16,2022-08-16T23:20:00Z,Atlanta Braves,New York Mets,144,121,5,0,Final,Truist Park,R
661682,2022-08-16,2022-08-16T23:40:00Z,Minnesota Twins,Kansas City Royals,142,118,9,0,Final,Target Field,R
661955,2022-08-16,2022-08-16T23:45:00Z,St. Louis Cardinals,Colorado Rockies,138,115,5,4,Final,Busch Stadium,R
661833,2022-08-16,2022-08-17T00:05:00Z,Texas Rangers,Oakland Athletics,140,133,1,5,Final,Globe Life Field,R
661448,2022-08-16,2022-08-17T00:10:00Z,Chicago White Sox,Houston Astros,145,117,4,3,Final,Guaranteed Rate Field,R
661191,2022-08-16,2022-08-17T00:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,5,4,Final,American Family Field,R
663369,2022-08-16,2022-08-17T01:38:00Z,Los Angeles Angels,Seattle Mariners,108,136,2,8,Final,Angel Stadium,R
662004,2022-08-16,2022-08-17T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,2,1,Final,Oracle Park,R
663017,2022-08-17,2022-08-17T16:35:00Z,Cincinnati Reds,Philadelphia Phillies,113,143,1,0,Final,Great American Ball Park,R
662470,2022-08-17,2022-08-17T17:05:00Z,Washington Nationals,Chicago Cubs,120,112,2,3,Final,Nationals Park,R
661654,2022-08-17,2022-08-17T17:10:00Z,Minnesota Twins,Kansas City Royals,142,118,4,0,Final,Target Field,R
661705,2022-08-17,2022-08-17T19:07:00Z,Toronto Blue Jays,Baltimore Orioles,141,110,6,1,Final,Rogers Centre,R
663408,2022-08-17,2022-08-17T20:07:00Z,Los Angeles Angels,Seattle Mariners,108,136,7,11,Final,Angel Stadium,R
661356,2022-08-17,2022-08-17T20:10:00Z,Miami Marlins,San Diego Padres,146,135,3,10,Final,loanDepot park,R
662301,2022-08-17,2022-08-17T23:05:00Z,Pittsburgh Pirates,Boston Red Sox,134,111,3,8,Final,PNC Park,R
661266,2022-08-17,2022-08-17T23:05:00Z,New York Yankees,Tampa Bay Rays,147,139,8,7,Final,Yankee Stadium,R
662951,2022-08-17,2022-08-17T23:10:00Z,Cleveland Guardians,Detroit Tigers,114,116,8,4,Final,Progressive Field,R
661494,2022-08-17,2022-08-17T23:20:00Z,Atlanta Braves,New York Mets,144,121,7,9,Final,Truist Park,R
661938,2022-08-17,2022-08-17T23:45:00Z,St. Louis Cardinals,Colorado Rockies,138,115,5,1,Final,Busch Stadium,R
661788,2022-08-17,2022-08-18T00:05:00Z,Texas Rangers,Oakland Athletics,140,133,2,7,Final,Globe Life Field,R
661447,2022-08-17,2022-08-18T00:10:00Z,Chicago White Sox,Houston Astros,145,117,2,3,Final,Guaranteed Rate Field,R
661171,2022-08-17,2022-08-18T00:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,1,2,Final,American Family Field,R
662003,2022-08-17,2022-08-18T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,2,3,Final,Oracle Park,R
661937,2022-08-18,2022-08-18T17:15:00Z,St. Louis Cardinals,Colorado Rockies,138,115,13,0,Final,Busch Stadium,R
661787,2022-08-18,2022-08-18T18:05:00Z,Texas Rangers,Oakland Athletics,140,133,10,3,Final,Globe Life Field,R
661446,2022-08-18,2022-08-18T18:10:00Z,Chicago White Sox,Houston Astros,145,117,5,21,Final,Guaranteed Rate Field,R
661179,2022-08-18,2022-08-18T18:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,5,3,Final,American Family Field,R
661109,2022-08-18,2022-08-18T19:05:00Z,Baltimore Orioles,Chicago Cubs,110,112,2,3,Final,Oriole Park at Camden Yards,R
662002,2022-08-18,2022-08-18T19:45:00Z,San Francisco Giants,Arizona Diamondbacks,137,109,0,5,Final,Oracle Park,R
662413,2022-08-18,2022-08-18T23:05:00Z,Pittsburgh Pirates,Boston Red Sox,134,111,8,2,Final,PNC Park,R
661265,2022-08-18,2022-08-18T23:05:00Z,New York Yankees,Toronto Blue Jays,147,141,2,9,Final,Yankee Stadium,R
661863,2022-08-18,2022-08-18T23:10:00Z,Tampa Bay Rays,Kansas City Royals,139,118,7,1,Final,Tropicana Field,R
661493,2022-08-18,2022-08-18T23:20:00Z,Atlanta Braves,New York Mets,144,121,3,2,Final,Truist Park,R
662182,2022-08-18,2022-08-19T01:40:00Z,San Diego Padres,Washington Nationals,135,120,1,3,Final,Petco Park,R
663228,2022-08-19,2022-08-19T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,8,7,Final,Wrigley Field,R
661044,2022-08-19,2022-08-19T23:05:00Z,Baltimore Orioles,Boston Red Sox,110,111,15,10,Final,Oriole Park at Camden Yards,R
662396,2022-08-19,2022-08-19T23:05:00Z,Pittsburgh Pirates,Cincinnati Reds,134,113,5,4,Final,PNC Park,R
661607,2022-08-19,2022-08-19T23:05:00Z,Philadelphia Phillies,New York Mets,143,121,2,7,Final,Citizens Bank Park,R
661319,2022-08-19,2022-08-19T23:05:00Z,New York Yankees,Toronto Blue Jays,147,141,0,4,Final,Yankee Stadium,R
662808,2022-08-19,2022-08-19T23:10:00Z,Detroit Tigers,Los Angeles Angels,116,108,0,1,Final,Comerica Park,R
661862,2022-08-19,2022-08-19T23:10:00Z,Tampa Bay Rays,Kansas City Royals,139,118,2,3,Final,Tropicana Field,R
662936,2022-08-19,2022-08-19T23:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,5,2,Final,Progressive Field,R
661492,2022-08-19,2022-08-19T23:20:00Z,Atlanta Braves,Houston Astros,144,117,6,2,Final,Truist Park,R
661655,2022-08-19,2022-08-20T00:10:00Z,Minnesota Twins,Texas Rangers,142,140,2,1,Final,Target Field,R
662880,2022-08-19,2022-08-20T00:40:00Z,Colorado Rockies,San Francisco Giants,115,137,7,4,Final,Coors Field,R
662181,2022-08-19,2022-08-20T01:40:00Z,San Diego Padres,Washington Nationals,135,120,3,6,Final,Petco Park,R
662341,2022-08-19,2022-08-20T01:40:00Z,Oakland Athletics,Seattle Mariners,133,136,2,10,Final,Oakland Coliseum,R
663292,2022-08-19,2022-08-20T01:40:00Z,Arizona Diamondbacks,St. Louis Cardinals,109,138,1,5,Final,Chase Field,R
662574,2022-08-19,2022-08-20T02:10:00Z,Los Angeles Dodgers,Miami Marlins,119,146,2,1,Final,Dodger Stadium,R
661628,2022-08-20,2022-08-20T17:05:00Z,Philadelphia Phillies,New York Mets,143,121,2,8,Final,Citizens Bank Park,R
661606,2022-08-20,2022-08-20T23:15:00Z,Philadelphia Phillies,New York Mets,143,121,4,1,Final,Citizens Bank Park,R
661240,2022-08-20,2022-08-20T17:05:00Z,New York Yankees,Toronto Blue Jays,147,141,2,5,Final,Yankee Stadium,R
662917,2022-08-20,2022-08-20T17:10:00Z,Detroit Tigers,Los Angeles Angels,116,108,4,3,Final,Comerica Park,R
663116,2022-08-20,2022-08-20T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,6,5,Final,Wrigley Field,R
661043,2022-08-20,2022-08-20T20:05:00Z,Baltimore Orioles,Boston Red Sox,110,111,3,4,Final,Oriole Park at Camden Yards,R
661861,2022-08-20,2022-08-20T20:10:00Z,Tampa Bay Rays,Kansas City Royals,139,118,5,2,Final,Tropicana Field,R
662953,2022-08-20,2022-08-20T22:10:00Z,Cleveland Guardians,Chicago White Sox,114,145,0,2,Final,Progressive Field,R
662395,2022-08-20,2022-08-20T23:05:00Z,Pittsburgh Pirates,Cincinnati Reds,134,113,1,10,Final,PNC Park,R
661670,2022-08-20,2022-08-20T23:10:00Z,Minnesota Twins,Texas Rangers,142,140,3,4,Final,Target Field,R
662340,2022-08-20,2022-08-20T23:15:00Z,Oakland Athletics,Seattle Mariners,133,136,4,3,Final,Oakland Coliseum,R
661610,2022-08-20,2022-08-20T23:15:00Z,Atlanta Braves,Houston Astros,144,117,5,4,Final,Truist Park,R
662879,2022-08-20,2022-08-21T00:10:00Z,Colorado Rockies,San Francisco Giants,115,137,4,3,Final,Coors Field,R
663291,2022-08-20,2022-08-21T00:10:00Z,Arizona Diamondbacks,St. Louis Cardinals,109,138,7,16,Final,Chase Field,R
662180,2022-08-20,2022-08-21T00:40:00Z,San Diego Padres,Washington Nationals,135,120,2,1,Final,Petco Park,R
662561,2022-08-20,2022-08-21T01:10:00Z,Los Angeles Dodgers,Miami Marlins,119,146,7,0,Final,Dodger Stadium,R
662300,2022-08-21,2022-08-21T17:35:00Z,Pittsburgh Pirates,Cincinnati Reds,134,113,5,9,Final,PNC Park,R
661602,2022-08-21,2022-08-21T17:35:00Z,Philadelphia Phillies,New York Mets,143,121,9,10,Final,Citizens Bank Park,R
661480,2022-08-21,2022-08-21T17:35:00Z,Atlanta Braves,Houston Astros,144,117,4,5,Final,Truist Park,R
661239,2022-08-21,2022-08-21T17:35:00Z,New York Yankees,Toronto Blue Jays,147,141,4,2,Final,Yankee Stadium,R
662805,2022-08-21,2022-08-21T17:40:00Z,Detroit Tigers,Los Angeles Angels,116,108,4,0,Final,Comerica Park,R
661860,2022-08-21,2022-08-21T17:40:00Z,Tampa Bay Rays,Kansas City Royals,139,118,3,2,Final,Tropicana Field,R
661652,2022-08-21,2022-08-21T18:10:00Z,Minnesota Twins,Texas Rangers,142,140,0,7,Final,Target Field,R
663115,2022-08-21,2022-08-21T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,2,5,Final,Wrigley Field,R
662878,2022-08-21,2022-08-21T19:10:00Z,Colorado Rockies,San Francisco Giants,115,137,8,9,Final,Coors Field,R
662315,2022-08-21,2022-08-21T20:07:00Z,Oakland Athletics,Seattle Mariners,133,136,5,3,Final,Oakland Coliseum,R
662179,2022-08-21,2022-08-21T20:10:00Z,San Diego Padres,Washington Nationals,135,120,2,1,Final,Petco Park,R
663301,2022-08-21,2022-08-21T20:10:00Z,Arizona Diamondbacks,St. Louis Cardinals,109,138,4,6,Final,Chase Field,R
662600,2022-08-21,2022-08-21T20:10:00Z,Los Angeles Dodgers,Miami Marlins,119,146,10,3,Final,Dodger Stadium,R
661051,2022-08-21,2022-08-21T23:10:00Z,Baltimore Orioles,Boston Red Sox,110,111,5,3,Final,Muncy Bank Ballpark,R
662974,2022-08-21,2022-08-21T16:05:00Z,Cleveland Guardians,Chicago White Sox,114,145,,,Postponed,Progressive Field,R
662767,2022-08-22,2022-08-22T18:10:00Z,Kansas City Royals,Chicago White Sox,118,145,6,4,Final,Kauffman Stadium,R
661601,2022-08-22,2022-08-22T23:05:00Z,Philadelphia Phillies,Cincinnati Reds,143,113,4,1,Final,Citizens Bank Park,R
662394,2022-08-22,2022-08-22T23:05:00Z,Pittsburgh Pirates,Atlanta Braves,134,144,1,2,Final,PNC Park,R
661238,2022-08-22,2022-08-22T23:05:00Z,New York Yankees,New York Mets,147,121,4,2,Final,Yankee Stadium,R
661859,2022-08-22,2022-08-22T23:10:00Z,Tampa Bay Rays,Los Angeles Angels,139,108,2,1,Final,Tropicana Field,R
661658,2022-08-22,2022-08-22T23:10:00Z,Minnesota Twins,Texas Rangers,142,140,1,2,Final,Target Field,R
663114,2022-08-22,2022-08-23T00:05:00Z,Chicago Cubs,St. Louis Cardinals,112,138,0,1,Final,Wrigley Field,R
662314,2022-08-22,2022-08-23T01:40:00Z,Oakland Athletics,Miami Marlins,133,146,0,3,Final,Oakland Coliseum,R
662594,2022-08-22,2022-08-23T02:10:00Z,Los Angeles Dodgers,Milwaukee Brewers,119,158,0,4,Final,Dodger Stadium,R
663163,2022-08-23,2022-08-23T18:20:00Z,Chicago Cubs,St. Louis Cardinals,112,138,2,0,Final,Wrigley Field,R
663113,2022-08-23,2022-08-24T00:05:00Z,Chicago Cubs,St. Louis Cardinals,112,138,3,13,Final,Wrigley Field,R
661600,2022-08-23,2022-08-23T23:05:00Z,Philadelphia Phillies,Cincinnati Reds,143,113,7,6,Final,Citizens Bank Park,R
662383,2022-08-23,2022-08-23T23:05:00Z,Pittsburgh Pirates,Atlanta Braves,134,144,1,6,Final,PNC Park,R
663461,2022-08-23,2022-08-23T23:05:00Z,Baltimore Orioles,Chicago White Sox,110,145,5,3,Final,Oriole Park at Camden Yards,R
661237,2022-08-23,2022-08-23T23:05:00Z,New York Yankees,New York Mets,147,121,4,2,Final,Yankee Stadium,R
662914,2022-08-23,2022-08-23T23:10:00Z,Detroit Tigers,San Francisco Giants,116,137,1,3,Final,Comerica Park,R
661858,2022-08-23,2022-08-23T23:10:00Z,Tampa Bay Rays,Los Angeles Angels,139,108,11,1,Final,Tropicana Field,R
663174,2022-08-23,2022-08-23T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,3,9,Final,Fenway Park,R
662668,2022-08-23,2022-08-24T00:10:00Z,Kansas City Royals,Arizona Diamondbacks,118,109,3,7,Final,Kauffman Stadium,R
662800,2022-08-23,2022-08-24T00:10:00Z,Houston Astros,Minnesota Twins,117,142,4,2,Final,Minute Maid Park,R
662876,2022-08-23,2022-08-24T00:40:00Z,Colorado Rockies,Texas Rangers,115,140,7,6,Final,Coors Field,R
662213,2022-08-23,2022-08-24T01:40:00Z,San Diego Padres,Cleveland Guardians,135,114,1,3,Final,Petco Park,R
662339,2022-08-23,2022-08-24T01:40:00Z,Oakland Athletics,Miami Marlins,133,146,3,5,Final,Oakland Coliseum,R
662142,2022-08-23,2022-08-24T02:10:00Z,Seattle Mariners,Washington Nationals,136,120,4,2,Final,T-Mobile Park,R
662605,2022-08-23,2022-08-24T02:10:00Z,Los Angeles Dodgers,Milwaukee Brewers,119,158,10,1,Final,Dodger Stadium,R
662371,2022-08-24,2022-08-24T16:35:00Z,Pittsburgh Pirates,Atlanta Braves,134,144,2,14,Final,PNC Park,R
662916,2022-08-24,2022-08-24T17:10:00Z,Detroit Tigers,San Francisco Giants,116,137,6,1,Final,Comerica Park,R
662877,2022-08-24,2022-08-24T19:10:00Z,Colorado Rockies,Texas Rangers,115,140,4,16,Final,Coors Field,R
662338,2022-08-24,2022-08-24T19:37:00Z,Oakland Athletics,Miami Marlins,133,146,3,2,Final,Oakland Coliseum,R
662212,2022-08-24,2022-08-24T20:10:00Z,San Diego Padres,Cleveland Guardians,135,114,0,7,Final,Petco Park,R
662144,2022-08-24,2022-08-24T20:10:00Z,Seattle Mariners,Washington Nationals,136,120,1,3,Final,T-Mobile Park,R
661605,2022-08-24,2022-08-24T23:05:00Z,Philadelphia Phillies,Cincinnati Reds,143,113,7,5,Final,Citizens Bank Park,R
663460,2022-08-24,2022-08-24T23:05:00Z,Baltimore Orioles,Chicago White Sox,110,145,3,5,Final,Oriole Park at Camden Yards,R
661857,2022-08-24,2022-08-24T23:10:00Z,Tampa Bay Rays,Los Angeles Angels,139,108,4,3,Final,Tropicana Field,R
663173,2022-08-24,2022-08-24T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,2,3,Final,Fenway Park,R
663216,2022-08-24,2022-08-25T00:05:00Z,Chicago Cubs,St. Louis Cardinals,112,138,7,1,Final,Wrigley Field,R
662640,2022-08-24,2022-08-25T00:10:00Z,Kansas City Royals,Arizona Diamondbacks,118,109,5,3,Final,Kauffman Stadium,R
662799,2022-08-24,2022-08-25T00:10:00Z,Houston Astros,Minnesota Twins,117,142,5,3,Final,Minute Maid Park,R
662604,2022-08-24,2022-08-25T01:00:00Z,Los Angeles Dodgers,Milwaukee Brewers,119,158,12,6,Final,Dodger Stadium,R
661856,2022-08-25,2022-08-25T17:10:00Z,Tampa Bay Rays,Los Angeles Angels,139,108,8,3,Final,Tropicana Field,R
663240,2022-08-25,2022-08-25T18:20:00Z,Chicago Cubs,St. Louis Cardinals,112,138,3,8,Final,Wrigley Field,R
662141,2022-08-25,2022-08-25T20:10:00Z,Seattle Mariners,Cleveland Guardians,136,114,3,1,Final,T-Mobile Park,R
661604,2022-08-25,2022-08-25T23:05:00Z,Philadelphia Phillies,Cincinnati Reds,143,113,4,0,Final,Citizens Bank Park,R
663459,2022-08-25,2022-08-25T23:05:00Z,Baltimore Orioles,Chicago White Sox,110,145,4,3,Final,Oriole Park at Camden Yards,R
662433,2022-08-25,2022-08-25T23:10:00Z,New York Mets,Colorado Rockies,121,115,3,1,Final,Citi Field,R
663172,2022-08-25,2022-08-25T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,5,6,Final,Fenway Park,R
662711,2022-08-25,2022-08-26T00:10:00Z,Houston Astros,Minnesota Twins,117,142,6,3,Final,Minute Maid Park,R
662337,2022-08-25,2022-08-26T01:40:00Z,Oakland Athletics,New York Yankees,133,147,4,13,Final,Oakland Coliseum,R
661355,2022-08-26,2022-08-26T22:40:00Z,Miami Marlins,Los Angeles Dodgers,146,119,6,10,Final,loanDepot park,R
662469,2022-08-26,2022-08-26T23:05:00Z,Washington Nationals,Cincinnati Reds,120,113,3,7,Final,Nationals Park,R
661603,2022-08-26,2022-08-26T23:05:00Z,Philadelphia Phillies,Pittsburgh Pirates,143,134,7,4,Final,Citizens Bank Park,R
661704,2022-08-26,2022-08-26T23:07:00Z,Toronto Blue Jays,Los Angeles Angels,141,108,0,12,Final,Rogers Centre,R
662432,2022-08-26,2022-08-26T23:10:00Z,New York Mets,Colorado Rockies,121,115,7,6,Final,Citi Field,R
663171,2022-08-26,2022-08-26T23:10:00Z,Boston Red Sox,Tampa Bay Rays,111,139,9,8,Final,Fenway Park,R
661786,2022-08-26,2022-08-27T00:05:00Z,Texas Rangers,Detroit Tigers,140,116,7,6,Final,Globe Life Field,R
662710,2022-08-26,2022-08-27T00:10:00Z,Houston Astros,Baltimore Orioles,117,110,0,2,Final,Minute Maid Park,R
662667,2022-08-26,2022-08-27T00:10:00Z,Kansas City Royals,San Diego Padres,118,135,5,13,Final,Kauffman Stadium,R
661669,2022-08-26,2022-08-27T00:10:00Z,Minnesota Twins,San Francisco Giants,142,137,9,0,Final,Target Field,R
661445,2022-08-26,2022-08-27T00:10:00Z,Chicago White Sox,Arizona Diamondbacks,145,109,2,7,Final,Guaranteed Rate Field,R
661189,2022-08-26,2022-08-27T00:10:00Z,Milwaukee Brewers,Chicago Cubs,158,112,3,4,Final,American Family Field,R
661940,2022-08-26,2022-08-27T00:15:00Z,St. Louis Cardinals,Atlanta Braves,138,144,4,11,Final,Busch Stadium,R
662342,2022-08-26,2022-08-27T01:40:00Z,Oakland Athletics,New York Yankees,133,147,2,3,Final,Oakland Coliseum,R
662143,2022-08-26,2022-08-27T02:10:00Z,Seattle Mariners,Cleveland Guardians,136,114,3,2,Final,T-Mobile Park,R
661703,2022-08-27,2022-08-27T19:07:00Z,Toronto Blue Jays,Los Angeles Angels,141,108,0,2,Final,Rogers Centre,R
663170,2022-08-27,2022-08-27T20:10:00Z,Boston Red Sox,Tampa Bay Rays,111,139,5,1,Final,Fenway Park,R
661599,2022-08-27,2022-08-27T22:05:00Z,Philadelphia Phillies,Pittsburgh Pirates,143,134,6,0,Final,Citizens Bank Park,R
661354,2022-08-27,2022-08-27T22:10:00Z,Miami Marlins,Los Angeles Dodgers,146,119,2,1,Final,loanDepot park,R
662468,2022-08-27,2022-08-27T23:05:00Z,Washington Nationals,Cincinnati Reds,120,113,2,6,Final,Nationals Park,R
